sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
Energy,6369,Penn Virginia Corporation,-8974000.0,277465000.0,-143.58748981502117,3.0994059203113795,85.57,7.167296072507553,15058480,1288554133.6,PVAC,-0.595943282456131,4.6440240520425995
Industrials,5581,Norfolk Southern Corporation,5736000000.0,10954000000.0,8.8700501780265,0.0670509708737864,181.69,2.239808153477218,280029764,50878607821.159996,NSC,20.48353688574333,4.644751489972612
Technology,5849,Oracle Corporation,3881000000.0,39837000000.0,47.706968998639525,0.055741094147582694,48.87,-0.5902517407605785,3788638156,185150746683.72,ORCL,1.0243786395525074,4.647708077508849
Financial Services,1147,Cadence Bancorporation Class A,134067000.0,458004000.0,15.899522253798471,0.1583505961798816,25.49,0.5561316021528263,83625000,2131601249.9999998,CADE,1.6031928251121077,4.654110553619619
Financial Services,6875,Sterling Bancorp Inc.,50354000.0,131775000.0,12.19133012551138,0.26090614241911025,11.58,0.14271529156887525,53012283,613882237.14,SBT,0.9498553382430257,4.658563742287991
Communication Services,4188,Iridium Communications Inc,178184000.0,486095000.0,12.71717650069591,0.033221105064108476,20.46,1.1062036169752865,110752560,2265997377.6,IRDM,1.608847687132469,4.661634819531161
Healthcare,5216,Merck & Company Inc. (new),1341000000.0,41260000000.0,143.46760700800897,0.007913181098801719,72.34,-0.3892857142857143,2659525311,192390060997.74002,MRK,0.5042253196288531,4.662871085742609
Technology,59,Acacia Communications Inc.,-14188000.0,329545000.0,-108.34916607485196,-0.19490731837830155,37.91,-0.7073348685560547,40550197,1537257968.2699997,ACIA,-0.34988732607143685,4.664789234459633
Financial Services,989,The Bank of Princeton,12101000.0,43813000.0,16.89793417155607,0.04842094743154107,30.79,-0.0699991556193532,6641179,204481901.41,BPRN,1.822116223640411,4.667151334307169
Financial Services,5617,Northern Trust Corporation,1427000000.0,5046500000.0,16.512212247077787,0.08586522712067733,105.53,0.1612590799031477,223281786,23562926876.58,NTRS,6.391027345150311,4.669162167161399
Financial Services,2964,First Mid-Illinois Bancshares Inc.,30647000.0,127716000.0,19.46753342643652,0.2577867014554201,39.02,0.22179487179487178,15290146,596621496.9200001,FMBH,2.004362809877682,4.671470269347616
Industrials,3725,HMS Holdings Corp,35119000.0,562382000.0,74.86251126171018,0.06430613411745487,31.5,0.06424699755553194,83463382,2629096533.0,HMSY,0.4207713509620303,4.674930088445221
Financial Services,5545,Noah Holdings Limited,124714393.76500002,450408179.87,16.900546728324144,0.20089772152272178,36.72,0.2653083222075329,57400366,2107741439.52,NOAH,2.172710776182159,4.679625134979457
Financial Services,3745,HarborOne Bancorp Inc.,9786000.0,132407000.0,63.33856580829757,0.0061203141344907805,19,0.749957848592143,32622695,619831205.0,HONE,0.29997521663982696,4.681257071000778
Technology,7823,TechTarget Inc.,11985000.0,117086000.0,45.749302421360035,0.018110199296600234,19.88,1.8123191401405538,27580754,548305389.52,TTGT,0.434542144859419,4.6829286978801905
Financial Services,2537,Elmira Savings Bank NY (The),2095000.0,13111000.0,29.32538932696897,-0.019402319357716323,20.22,0.11851510260548767,3038412,61436690.63999999,ESBK,0.6895049124345217,4.685888997025398
Healthcare,4527,Keryx Biopharmaceuticals Inc.,-97341000.0,81178000.0,-3.9104780061844444,0.8960385204639965,3.16,-0.014556628076600764,120458810,380649839.6,KERX,-0.8080853529932763,4.689076345807978
Consumer Defensive,779,Bright Scholar Education Holdings Limited American Depositary Shares each representing one Class A,35575826.105,247537108.94000003,32.661153013582286,0.2938395772184528,9.91,5.79288129519927,117250000,1161947500.0,BEDU,0.30341855953091684,4.694033573292002
Technology,6333,Pure Storage Inc. Class A,-177954000.0,1180756000.0,-31.161851562538633,0.40529027702798304,23.48,0.27528910579190913,236174452,5545376132.96,PSTG,-0.7534853939239795,4.696462379153695
Financial Services,6841,Saratoga Investment Corp New,20507373.0,37550770.0,8.599852649093572,0.30517713929630125,23.66,0.552507090900964,7453947,176360386.02,SAR,2.7512099294507997,4.696585077216793
Financial Services,1561,ConnectOne Bancorp Inc.,45435000.0,160447000.0,16.596790434466822,0.09429907542926498,23.43,0.3905154108487227,32184173,754075173.39,CNOB,1.4117187351683698,4.699839656646743
Financial Services,6134,Parke Bancorp Inc.,16582000.0,46109000.0,13.07394896755518,-0.08108817354793561,22.18,-0.35872501350621283,9774221,216792221.78,PKBK,1.6965034860578658,4.701733322778633
Financial Services,381,Access National Corporation,27095000.0,128259000.0,22.29037625835025,0.5422835500701857,29.04,0.005852231163130944,20797443,603957744.72,ANCX,1.3028043880202003,4.70889173251
Energy,8470,WPX Energy Inc.,-380000000.0,1805000000.0,-22.371262891999997,0.4811111111111111,20.24,0.9733777038269551,420013829,8501079898.959999,WPX,-0.9047321153799438,4.7097395562105255
Healthcare,1097,Bovie Medical Corporation,-3276000.0,42086000.0,-60.50824068681318,0.06159390613481858,5.97,-0.28151898734177216,33203517,198224996.48999998,BVX,-0.09866424692299915,4.7099984909471075
Financial Services,7797,Timberland Bancorp Inc.,15914000.0,51094000.0,15.127398758954378,0.1395231699126931,32.55,0.39521370888319873,7395927,240737423.84999996,TSBK,2.151724861535275,4.7116574128077655
Consumer Defensive,5162,Altria Group Inc.,10602000000.0,25243000000.0,11.220009370401812,-0.006525792417650715,63.1,-0.28211250790083575,1885174950,118954539345.0,MO,5.623881221209734,4.7123772667670245
Financial Services,3050,First Bank,11119000.0,51661000.0,21.90570957819948,0.3683227982838241,13.05,0.09163284420855448,18664336,243569584.8,FRBA,0.595735096067709,4.714767131878981
Financial Services,229,Apollo Investment Corporation,71497000.0,249474000.0,16.501305370295256,-0.08064205550771869,5.49,3.7375612411540557,214898694,1179793830.06,AINV,0.33270095164003183,4.729125400081772
Healthcare,5043,MacroGenics Inc.,-34096000.0,177551000.0,-24.651688218559357,0.7168262951676099,19.9,0.6646733187534172,42237385,840523961.4999999,MGNX,-0.8072469448570265,4.733986074423686
Communication Services,1256,Cogent Communications Holdings Inc.,10759000.0,506197000.0,222.74324147690308,0.08564555829044529,51.59,-0.6064036439145287,46452695,2396494535.05,CCOI,0.2316119656782023,4.734312007084199
Financial Services,4687,LCNB Corporation,12174000.0,53025000.0,20.626324008542795,0.004364077574903619,18.88,0.03925652940233937,13300046,251104868.48,LCNB,0.9153351800437382,4.735593936445073
Energy,2117,Dril-Quip Inc.,-111175000.0,402351000.0,-17.139510483472005,-0.15455208629167433,50.75,-2.079574344836464,37546504,1905485078.0,DRQ,-2.9609947173776816,4.73587757455555
Basic Materials,624,Armstrong World Industries Inc,158200000.0,723300000.0,21.66475989367889,-0.2761441879303362,66.34,0.4785100286532951,51663627,3427365015.1800003,AWI,3.062115635048232,4.738511012277064
Financial Services,3407,Guaranty Bancshares Inc.,15940000.0,77483000.0,23.066131196988707,0.10549539308364246,30.74,0.19123834667106673,11960772,367674131.28,GNTY,1.3326898966053362,4.745223226772324
Real Estate,6475,QTS Realty Trust Inc. Class A,-13289000.0,458652000.0,-163.84541428173677,0.10971933304006581,42.57,-0.9404413472706156,51147327,2177341710.39,QTS,-0.2598180741683725,4.747263089204887
Financial Services,1565,Cohen & Steers Inc,103025000.0,384570000.0,17.727149635137103,0.08093724633870285,39.06,-0.010727812688301627,46757286,1826339591.16,CNS,2.2033999150421177,4.749043324128247
Real Estate,4659,Lamar Advertising Company,298978000.0,1578646000.0,25.092321942651296,0.027305314824960975,75.91,0.06314066845376143,98828247,7502052229.7699995,LAMR,3.025228202216316,4.752206783389056
Technology,5487,NICE Ltd,163322000.0,1392474000.0,40.552650430438035,0.31176455528181013,107.92,0.22554738282586384,61370830,6623139973.6,NICE,2.6612317284938136,4.756383224103287
Healthcare,1313,Cerecor Inc.,5738652.0,36539045.0,30.2848961567978,23.12268048121965,4.38,1.720623426875939,39679105,173794479.9,CERC,0.14462654840627076,4.756404550255761
Healthcare,777,BioTelemetry Inc.,-1452000.0,368622000.0,-1207.9678435261708,0.3765336098151028,53.6,-1.2985946067331624,32723308,1753969308.8,BEAT,-0.0443720420930549,4.7581785916195996
Basic Materials,7892,United States Antimony Corporation,-1323361.0,9461443.0,-34.026945678465665,-0.13962473933222794,0.66,0.13352123434158264,68227171,45029932.86,UAMY,-0.019396392677632785,4.759309215306798
Financial Services,8385,WisdomTree Investments Inc.,34362000.0,253752000.0,35.14910502008032,0.08181055931755421,7.89,0.039915886063850124,153079030,1207793546.7,WETF,0.22447228728846794,4.759740008748699
Healthcare,2261,Emergent Biosolutions Inc.,112729000.0,681257000.0,28.77070306132406,0.1474911105564444,64.84,0.5952178615574784,50019935,3243292585.4,EBS,2.253681457203013,4.760747537860161
Financial Services,6254,Park National Corporation,104307000.0,348643000.0,15.929128321589154,0.02391601460780198,105.92,-0.021977128925523885,15686552,1661519587.84,PRK,6.649453621165441,4.765676029175976
Healthcare,195,Applied Genetic Technologies Corporation,-21300000.0,24186000.0,-5.413210388732394,-0.3872773794745776,6.36,-53.334152334152336,18129148,115301381.28,AGTC,-1.174903531042937,4.767277816918878
Energy,4219,Isramco Inc.,-22371000.0,69781000.0,-14.877759177506594,0.200302136798806,122.47,-4.604151223128243,2717648,332830350.56,ISRL,-8.231750395930598,4.769641457703386
Real Estate,5746,Corporate Office Properties Trust,67458000.0,623803000.0,44.16304224332177,0.06702093577189341,28.85,5.127371273712737,103263449,2979150503.65,OFC,0.6532611553580784,4.775787393856715
Healthcare,935,Bristol-Myers Squibb Company,376000000.0,21600000000.0,274.4244067980585,0.06943943995470221,63.23,-0.7740632712586942,1631876909,103183576956.06999,BMY,0.23040953513485862,4.777017451669907
Financial Services,3334,Gladstone Capital Corporation,34002000.0,55680000.0,7.824675119992942,0.1188118811881188,9.57,0.5113926277821764,27800899,266054603.43,GLAD,1.223053973902067,4.778279515625
Healthcare,7175,Soligenix Inc.,-7035596.0,5955935.0,-4.0464760611609885,-0.4800862185626399,1.61,-1.2022309847558825,17682839,28469370.790000003,SNGX,-0.3978770603521301,4.7800002501706285
Financial Services,6074,Provident Financial Services Inc,93214000.0,345226000.0,17.727283829467677,0.06350809020257357,24.63,0.0700097947654951,67090176,1652431034.8799999,PFS,1.3893837452446094,4.7865196563410635
Industrials,2605,Euronav NV,-60307000.0,425525000.0,-33.805780330309915,-0.24975265430790702,9.31,-0.9932222162323756,218982298,2038725194.38,EURN,-0.27539668982741244,4.791082061876506
Real Estate,7970,UMH Properties Inc.,4656264.0,119276036.0,122.87136775749828,0.13540541812976495,15.44,0.09826773611370838,37054503,572121526.3199999,UMH,0.125659869193226,4.796617539503073
Technology,4163,IPG Photonics Corporation,396504000.0,1527147000.0,18.474518935294476,0.4002452858504452,134.77,0.33312112658771553,54353496,7325220655.920001,IPGP,7.294912548035549,4.796670298222765
Technology,582,Attunity Ltd.,-1586000.0,72801000.0,-220.2155795712484,0.13953829779425259,16.56,0.37220611615075283,21090695,349261909.2,ATTU,-0.07519903919714357,4.797487798244529
Consumer Cyclical,2881,Five Below Inc.,124123000.0,1406063000.0,54.3472086712374,0.2776841494987055,121.05,0.42609966592427617,55726878,6745738581.9,FIVE,2.2273453036432436,4.797607633441745
Financial Services,1498,Comerica Incorporated,945000000.0,3282000000.0,16.6719732695873,0.11157894736842106,91.92,0.5576519916142557,171399203,15755014739.76,CMA,5.513444540345967,4.800431060255941
Consumer Defensive,6630,RiceBran Technologies,-5100000.0,13344000.0,-12.60257538235294,-0.6610836188300977,2.65,0.46881594372801877,24254013,64273134.449999996,RIBT,-0.21027448117554814,4.816631778327338
Financial Services,4671,Luther Burbank Corporation,60496000.0,126204000.0,10.057906087014016,0.15538793313752086,10.76,0.33121006887818727,56548614,608463086.64,LBC,1.0698051768342192,4.821266256537035
Communication Services,1141,Cable One Inc.,256676000.0,1045735000.0,19.6534753012358,0.17130272990696965,884.53,1.3653766462163555,5703114,5044575426.42,CABO,45.006289546377644,4.823951982500347
Healthcare,5249,MISONIX Inc.,-7611518.0,36679826.0,-23.271797058090122,0.34506328446430234,18.76,-3.528033600229363,9442095,177133702.20000002,MSON,-0.8061259709841937,4.829185999955398
Financial Services,2549,Enstar Group Limited,133626000.0,907139000.0,32.91623250931705,-0.036282324630860015,204.99,0.17616981424207065,21456971,4398464485.29,ESGR,6.227626443639226,4.848721624017929
Utilities,625,American Water Works Company Inc.,470000000.0,3371000000.0,34.78123058055319,0.01665657177468201,90.57,-0.08974358974358974,180492198,16347178372.859999,AWK,2.603990672217311,4.84935579141501
Real Estate,5579,National Storage Affiliates Trust of Beneficial Interest,16390000.0,298442000.0,88.32195233068944,0.34707555037529014,25.61,-0.8351795157250209,56524670,1447596798.7,NSA,0.2899618874378214,4.850512993144397
Real Estate,4884,Lexington Realty Trust,20382000.0,407988000.0,97.10382683249927,-0.08813818987836906,8.25,-0.10500501966033632,239899418,1979170198.5,LXP,0.08496060628208776,4.851050027206683
Financial Services,2764,First Commonwealth Financial Corporation,80615000.0,335339000.0,20.18122720424239,0.17250051207355652,16.21,-0.07425742574257425,100364567,1626909631.0700002,FCF,0.8032217186768713,4.8515371939142184
Real Estate,6089,Paramount Group Inc.,-50709000.0,735717000.0,-70.4384141957049,0.052135024826550726,14.85,9.695490235554661,240529397,3571861545.45,PGRE,-0.2108224634180578,4.854939528990087
Technology,5226,Marvell Technology Group Ltd.,384322000.0,2501652000.0,31.641821181197017,0.03947751064213517,18.47,23.62441492128032,658400000,12160648000.0,MRVL,0.583721142162819,4.8610470201290985
Financial Services,2743,First Bancorp,70666000.0,251514000.0,17.3301313468995,0.4343487923937931,41.23,0.6711621651096005,29702912,1224651061.76,FBNC,2.379093336033854,4.869116875243525
Communication Services,3490,Globalstar Inc.,110739000.0,122360000.0,5.384090519148629,0.16311002364212634,0.4717,0.32848333157426535,1264000000,596228800.0,GSAT,0.08760996835443038,4.87274272638117
Financial Services,5519,New Mountain Finance Corporation,98630000.0,211967000.0,10.478804945351312,0.17682825254039647,13.58,-0.020415838392521354,76106372,1033524531.76,NMFC,1.2959493063208951,4.875874696344242
Consumer Defensive,539,Aspen Group Inc.,-9131258.0,24999931.0,-13.35963211640718,0.5457276550296293,6.66,-5.388597253135009,18316854,121990247.64,ASPU,-0.4985167212666542,4.87962337336051
Financial Services,3773,Horizon Technology Finance Corporation,10738000.0,27425000.0,12.465218462469734,-0.21849987872908078,11.61,2.952167718298392,11528985,133851515.85,HRZN,0.9313916186030253,4.880638681859617
Technology,845,Baidu Inc.,3865624315.0,14399358210.0,18.190862699625793,0.283614600430158,200.85,0.6799493693963912,350107250,70319041162.5,BIDU,11.041257543224255,4.883484398191105
Financial Services,41,Allegiance Bancshares Inc.,21457000.0,115632000.0,26.32151174441907,0.12763044104929375,42.25,-0.2283926305194521,13367590,564780677.5,ABTX,1.6051509658809104,4.884293945447627
Financial Services,5196,Mid Penn Bancorp,6533000.0,47396000.0,35.44381879687739,0.06161544310628173,27.4,-0.0916196822142491,8450893,231554468.2,MPB,0.7730543979198411,4.885527643683011
Financial Services,2796,Fidus Investment Corporation,47131000.0,71461000.0,7.4119653586811225,0.13923525212107124,14.28,0.05727688236709165,24463119,349333339.32,FDUS,1.9266145089675606,4.888447395362506
Utilities,5418,NextEra Energy Inc.,8225000000.0,16750000000.0,9.961323009279026,0.06437635406994738,173.73,0.8468406593406593,471604684,81931881751.31999,NEE,17.4404544294136,4.891455626944477
Real Estate,4655,Ladder Capital Corp Class A,160424000.0,389161000.0,11.873348350870195,0.11336426795190607,17.12,0.42784779774304255,111259932,1904770035.8400002,LADR,1.4418847568592799,4.894555301893047
Financial Services,910,BSB Bancorp Inc.,18785000.0,63730000.0,16.611717008251265,0.19098524132429198,32,0.20073449628578582,9751597,312051104.0,BLMT,1.926351140228621,4.896455421308646
Real Estate,5690,NexPoint Residential Trust Inc.,57987000.0,142722000.0,12.054060293341609,0.08571450078284958,33.69,1.4391737501142492,20747367,698978794.2299999,NXRT,2.794908867231201,4.8974845800227005
Consumer Defensive,5784,Ollie's Bargain Outlet Holdings Inc.,149218000.0,1158622000.0,38.05993885509791,0.20972015522595935,90.58,1.1349641924904625,62698476,5679227956.08,OLLI,2.379930255402061,4.901709061350466
